,listing_id,name,description,picture_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
69,49014161.0,Apartment in the town centre and close the beach,"The apartment is located right next to the old town centre, beneath the enormous Mount Rocchetta. There are 3 bedrooms and two bathrooms. It's ideal for families.",https://a0.muscache.com/pictures/184285e6-bbac-4168-b5ad-9271590f545a.jpg,2017-09-23,within an hour,100%,87%,f,1.0,1.0,"['email', 'phone']",t,45.8883,10.83845,Entire condo,Entire home/apt,5,2 baths,3.0,3.0,"[""Long term stays allowed"", ""Conditioner"", ""Heating"", ""Body soap"", ""Wifi"", ""Laundromat nearby"", ""Hair dryer"", ""Oven"", ""Iron"", ""Freezer"", ""Private entrance"", ""Shampoo"", ""Cleaning products"", ""Private patio or balcony"", ""Stove"", ""Washer"", ""Bed linens"", ""Elevator"", ""Single level home"", ""Hot water kettle"", ""TV"", ""Paid parking off premises"", ""Cooking basics"", ""Dining table"", ""Clothing storage: closet, dresser, and wardrobe"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Bidet"", ""Refrigerator"", ""Hot water"", ""Portable fans"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Shower gel"", ""Microwave"", ""Hangers""]",$88.00,1,1125,t,0,0,0,0,19,8,1,4.68,4.47,4.63,4.63,4.68,4.89,4.79,t
70,46445270.0,"LA VOLTA del GARDA - ROOM GARDA, appartamento Nago","Gli appartamenti nuovi e mansardati sono situati nel centro storico del paese in una location tranquilla. La struttura ha un arredamento lineare e ricercato. Parcheggio gratuito. Dispone di Asciugamani, biancheria da letto, bollitore e Bagno con Box doccia. Aria condizionata e riscaldamento presenti. WIFI free. Possibilità di lasciare attrezzatura sportiva all'interno del garage chiuso. Distano 2 km da Torbole sul Garda. Le falesie e le palestre di roccia situano a 10 min a piedi. The space Il design è lineare con una cura per il dettaglio, cercando di richiamare i colori del Lago di Garda. Vi è la disponibilità di lasciare attrezzatura sportiva e biciclette all'interno del garage. Nel garage si trovano anche bastoncini da trekking (ad uso gratuito) e attrezzatura per riparare biciclette. Sempre nel garage è possibile trovare una lavatrice ad uso comune. License number 022124-AT-066639",https://a0.muscache.com/pictures/c77df6f1-0f1a-46d5-a596-fd663fee985b.jpg,2020-11-15,within an hour,100%,83%,f,2.0,2.0,"['email', 'phone']",t,45.87675,10.89048,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,"[""Washer"", ""Essentials"", ""Security cameras on property"", ""Long term stays allowed"", ""Heating"", ""Wifi"", ""Shampoo"", ""Breakfast"", ""Hair dryer"", ""TV"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Free driveway parking on premises"", ""Hangers""]",$81.00,7,29,t,20,50,77,106,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f
71,2415923.0,Residenza Casale 4/6 posti letto,"Situata nel centro dell’abitato di Ponte Arche, ai piedi delle Dolomiti di Brenta e proprio di fronte al parco termale, la nostra Residenza Casale offre appartamenti dotati di tutti i comfort, arredati in legno, con balcone o terrazza. The space I nostri appartamenti dispongono di 2 camere da letto e un angolo cottura completamente accessoriato, sono dotati di TV, divano letto, lavastoviglie, bagno con phon e piatto doccia, asse e ferro da stiro, connessione Wi-Fi gratuita e tutta la biancheria necessaria per la camera, il bagno e la cucina con cambio settimanale. Guest access Troverete una sala lavanderia comune con lavatrice e asciugatrice, una sala giochi per bambini con accesso alla terrazza all'aperto, un deposito biciclette e un parcheggio coperto gratuito.",https://a0.muscache.com/pictures/32174431/f6a9d1ec_original.jpg,2014-02-18,within an hour,100%,67%,f,2.0,2.0,"['email', 'phone']",f,46.03676,10.87569,Entire rental unit,Entire home/apt,5,1 bath,2.0,5.0,"[""Washer"", ""Essentials"", ""Elevator"", ""Free parking on premises"", ""Heating"", ""Fire extinguisher"", ""Wifi"", ""Hair dryer"", ""TV"", ""Smoke alarm"", ""Kitchen"", ""Iron"", ""Dryer""]",$51.00,7,21,t,0,0,0,0,6,1,0,4.67,4.67,4.83,4.83,4.83,4.5,4.5,f
72,22546012.0,Villa Placidia for 4 persons,"Note: You can directly book the best price if your travel dates are available, all discounts are already included. In the following house description you will find all information about our listing. ""Apt 34"", 2-room apartment 45 m2 on 3rd floor. Partly with sloping ceilings, comfortable and wooden furniture furnishings: living/dining room with 1 sofabed, 1 pull-out bed, dining table and TV (flat screen). 1 double bedroom with rooflight. Kitchenette (4 hot plates, oven). Shower/bidet/W... The space ...C. View of the mountains and the valley. Facilities: washing machine, safe, hair dryer. Internet (WiFi, free). Please note: suitable for families. Non-smokers only. 1 pet/ dog allowed. No lift.  Additional service charges may have to be paid locally on-site, see house rules and house manual for details. Please don't hesitate to contact us should you have any questions. Thank you. Beautiful, comfortable apartment house ""Villa Placidia"", ",https://a0.muscache.com/pictures/prohost-api/Hosting-22546012/original/081dda4d-03c0-4bb2-9120-888d53181ad0.jpeg,2017-12-06,within an hour,100%,99%,f,112.0,132.0,"['email', 'phone']",t,46.47674,11.74197,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,"[""Washer"", ""Long term stays allowed"", ""Heating"", ""Wifi"", ""TV"", ""Crib"", ""Kitchen"", ""Oven"", ""Hangers""]",$15.00,1,28,t,1,1,19,170,2,1,1,4.5,5.0,3.5,4.5,5.0,4.5,4.0,t
73,43682518.0,Residenza Alle Grazie - Appartamento Salvia,"L’appartamento Salvia è un’elegante mansarda di nuova ristrutturazione dotata di ogni comfort, con balcone con vista su campagne e montagne circostanti. Caratteristiche di quest’appartamento sono pavimento e soffitto in legno, con travi a vista. È composto da una moderna cucina attrezzata, tavolo in legno, divano e smart TV. Ci sono 2 camere da letto matrimoniali con letti separabili, bagno finestrato e finemente rifinito. È adatto per coppie romantiche o piccole famiglie. The space Dotazioni: riscaldamento, climatizzatore, Wi-Fi, cassaforte, biancheria da letto e da bagno, (set completo da bagno), asciugacapelli, Servizi gratuiti: posto auto, deposito biciclette, lavanderia-stireria, seggiolone, lettino. Servizi a pagamento: cambio biancheria da letto e da bagno, pulizie extra.",https://a0.muscache.com/pictures/miso/Hosting-43682518/original/ab135d47-71e4-4c60-a6b1-497e79bdcb25.jpeg,2018-01-18,within an hour,100%,100%,t,7.0,7.0,"['email', 'phone']",t,45.90682,10.85113,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,"[""Long term stays allowed"", ""Heating"", ""Body soap"", ""Wifi"", ""Baking sheet"", ""Hair dryer"", ""Free street parking"", ""Iron"", ""High chair - available upon request"", ""Freezer"", ""Toaster"", ""Crib - available upon request"", ""Private entrance"", ""Shampoo"", ""Cleaning products"", ""Ethernet connection"", ""Clothing storage: closet and dresser"", ""Air conditioning"", ""Pocket wifi"", ""Stove"", ""Private patio or balcony"", ""Free driveway parking on premises"", ""Washer"", ""Bed linens"", ""Stainless steel oven"", ""Host greets you"", ""Hot water kettle"", ""Coffee maker"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Dining table"", ""Dishwasher"", ""HDTV"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Bidet"", ""Refrigerator"", ""Hot water"", ""Wine glasses"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Shower gel"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Hangers""]",$150.00,3,30,t,23,53,83,275,14,8,1,4.86,4.86,5.0,5.0,5.0,4.36,4.64,t
74,45055298.0,Villa retro' con vista castello medievale,"The duplex apartment connected by a spiral staircase is located in a single villa, surrounded by nature in the small town of Laghel behind the medieval castle of Arco and a 5-minute walk from the center of the town of the same name. There are: 2 bedrooms, 2 bathrooms, living room and kitchen. The style is deliberately vintage. Each room has its own terrace overlooking the garden. Equipped with dishes, WI-FI and TV. The space The atmosphere of the house is 'typically retro' .. The relaxing garden, the luxuriant vines, the olive trees and the majestic cedar above it give it a very special charm ..",https://a0.muscache.com/pictures/miso/Hosting-45055298/original/9c2f3089-a65a-4705-aabb-9780f27ac26e.jpeg,2016-03-31,within a few hours,100%,100%,f,1.0,2.0,"['email', 'phone']",t,45.928329,10.884397,Entire condo,Entire home/apt,4,2 baths,2.0,3.0,"[""Long term stays allowed"", ""Wifi"", ""Laundromat nearby"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Oven"", ""Iron"", ""Cable TV"", ""Clothing storage: closet"", ""Private entrance"", ""Free parking on premises"", ""Shampoo"", ""Cleaning products"", ""Private patio or balcony"", ""Stove"", ""Bed linens"", ""36\"" HDTV with premium cable, standard cable"", ""Coffee maker"", ""Cooking basics"", ""Dining table"", ""Bidet"", ""Drying rack for clothing"", ""Refrigerator"", ""Hot water"", ""Private fenced garden or backyard"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Central heating"", ""Extra pillows and blankets"", ""Hangers""]",$100.00,3,1125,t,30,60,63,63,14,9,0,4.36,4.36,4.5,4.79,4.79,4.64,4.29,t
75,6659502.0,UNA CASETTA TRA PRATI E BOSCHI,"Accogliente e ampia villetta in bifamiliare, ingresso indipendente al piano rialzato, ampio spazio giardino attrezzato ad uso esclusivo e posto auto in garage al piano terra. Immersa nella tranquillità, a 20 minuti di camminata dal centro, da negozi e ristoranti e dai servizi. Convenzione con ristorante-pizzeria nelle immediate vicinanze per pranzo e cena semplici ma di ottima qualità The space Troverete una casa molto piacevole, arredata con mobilio rustico ma con ispirazione moderna. La cucina è super accessoriata, bellissimo il bagno appena rifatto e comodissimo il garage nel quale potrete depositare bagagli e attrezzature tecniche. Il nuovo giardino, ricavato dalla parete rocciosa, comunicante con la casa e attrezzato di tutto punto e con irrigatore automatico nelle prime ore del mattino Per pranzi e relax in famiglia il garage è ad uso esclusivo degli ospiti di casa .... molto capiente all'interno, richiede solo un minimo di ",https://a0.muscache.com/pictures/5f91f1e4-3fc6-4583-a171-cfcbd76b21a2.jpg,2015-05-06,within a day,100%,50%,f,1.0,1.0,['email'],t,45.92256,11.15801,Entire home,Entire home/apt,4,1 bath,2.0,3.0,"[""Long term stays allowed"", ""Cleaning before checkout"", ""Heating"", ""Hair dryer"", ""Crib"", ""Oven"", ""Iron"", ""Free parking on premises"", ""Fire extinguisher"", ""Shampoo"", ""Stove"", ""Washer"", ""Bed linens"", ""Host greets you"", ""TV"", ""Cooking basics"", ""First aid kit"", ""Dishwasher"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Changing table"", ""Extra pillows and blankets"", ""Hangers""]",$90.00,15,100,t,23,53,78,342,8,1,0,4.88,4.88,4.88,5.0,5.0,4.43,4.86,f
76,18865329.0,Appartamento per tutta la famiglia 022233-AT069192,"Il vostro appartamento completamente attrezzato è di 95mq e si trova al primo piano, senza ascensore della nostra casa antica, completamente ristrutturata nel centro del paese di Monclassico . Potete usufruire anche della biblioteca , del giardino con il barbecue e di altri spazi comuni al interno della casa. Forniamo lenzuola e asciugamani al bisogno a 10€/persona da pagare all' arrivo. Nei mesi da ottobre ad aprile si aggiunge il costo del riscaldamento: 10€/giorno, da pagare sul posto The space ideale per sportivi che amano la montagna sia in estate, che in inverno e sono appassionati di avventure - rafting ecc. Guest access Biblioteca della casa, giardino con barbecue, sala tipica ""Stube"" con sassi a vista Other things to note La Val di Sole è conosciuta per le sue tante possibilità di praticare sport sia in inverno, ski ecc. , che l' estate : rafting, arrampicata, mountainbike ecc.; una ",https://a0.muscache.com/pictures/79a8ff48-e4f4-4179-b7cc-cc3c52b0fab1.jpg,2017-05-22,within a few hours,100%,75%,t,3.0,4.0,"['email', 'phone']",t,46.33658,10.88883,Entire rental unit,Entire home/apt,6,2 baths,2.0,6.0,"[""Cleaning before checkout"", ""Heating"", ""Wifi"", ""Microwave"", ""Laundromat nearby"", ""Baking sheet"", ""Hair dryer"", ""Outdoor dining area"", ""Crib"", ""Clothing storage: dresser, wardrobe, and closet"", ""Oven"", ""Free street parking"", ""Iron"", ""Freezer"", ""Toaster"", ""Children\u2019s books and toys"", ""Private entrance"", ""Outdoor furniture"", ""Cleaning products"", ""Stove"", ""Washer"", ""Host greets you"", ""Hot water kettle"", ""Coffee maker"", ""Barbecue utensils"", ""TV"", ""High chair"", ""Backyard"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Dining table"", ""Patio or balcony"", ""Dishwasher"", ""Bathtub"", ""Ski-in/Ski-out"", ""Bidet"", ""Drying rack for clothing"", ""Refrigerator"", ""Hot water"", ""Portable fans"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Paid parking lot on premises"", ""Dedicated workspace"", ""Children\u2019s dinnerware"", ""Hangers""]",$100.00,5,14,t,28,54,77,247,29,2,1,4.97,4.83,5.0,5.0,4.97,4.83,4.93,f
77,31247425.0,Ciasa Ciaslir con giardino privato,"La casa è situata in una zona tranquilla e molto soleggiata di Vigo di Fassa con giardino privato e splendida vista su Sass da le Doudesc. Distante soli 80m dalla funivia del Ciampedie-Catinaccio località sciistica ed escursionistica molto panoramica e rinomata. Vi informiamo fin da ora che l'appartamentino è di circa 50mq e il soffitto è basso (circa 2,10m). Noi lo consigliamo prevalentemente alle coppie o a una famiglia di massimo 4 persone senza grandi pretese di spazio :) The space Avrete a disposizione un piccolo appartamento solo per voi appena rinnovato! L'entrata da su un soleggiato giardino privato a vostra disposizione con caminetto per il barbecue. La magnifica vista su Sass da le Doudesc vi farà iniziare la giornata con il sorriso :) Guest access Oltre all'appartamento a piano terreno dedicato esclusivamente a voi, avrete a disposizione anche l'intera area del nostro giardino privato con possibilità di Barbecue e il pa",https://a0.muscache.com/pictures/miso/Hosting-31247425/original/784061c0-c97b-40f9-afe4-2f6c089d88ed.jpeg,2019-01-02,within a few hours,80%,79%,f,2.0,2.0,"['email', 'phone']",f,46.42125,11.67226,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Heating"", ""Wifi"", ""Baking sheet"", ""Hair dryer"", ""Oven"", ""Free street parking"", ""Iron"", ""Private entrance"", ""Free parking on premises"", ""Stove"", ""Private garden or backyard"", ""Washer"", ""TV"", ""Cooking basics"", ""Patio or balcony"", ""Dishwasher"", ""Ski-in/Ski-out"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Microwave"", ""Hangers""]",$110.00,4,21,t,26,51,72,81,16,5,1,5.0,5.0,5.0,5.0,5.0,5.0,4.94,f
78,32353833.0,Il Gallo Cipat 022139-AT-282888,"CODICE CIPAT 022139-AT-282888 Appartamento di circa 80 mq, piano terra in abitazione singola con ingresso autonomo. Una camera da letto, con 1 letto matrimoniale. Cucina e stube stile tirolese con stufa. Ampio giardino, parcheggio all'interno della proprietà. vicino alla pista ciclabile che porta al Lago di Caldonazzo. Nelle vicinanze anche stazione dei treni, linea Valsugana. Rimessa per biciclette e moto a disposizione The space L'appartamento ha ingresso autonomo direttamente dal patio. Gli spazi in comune sono ampi. C'è la possibilità di pranzare all'esterno nel patio, oppure in giardino. Caratteristica è la stube tirolese con la stufa con giropanca. Guest access Patio esterno completamente a disposizione, gazebo in giardino. License number CIPAT 022139-AT-282888",https://a0.muscache.com/pictures/32f6ea43-6324-4b1c-8780-4209d1b7ce5a.jpg,2019-02-13,within an hour,100%,100%,f,1.0,1.0,"['email', 'phone']",f,46.0497,11.2311,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Iron"", ""Private entrance"", ""Free parking on premises"", ""Free washer \u2013 In unit"", ""Stove"", ""Bed linens"", ""Host greets you"", ""TV"", ""Backyard"", ""Cooking basics"", ""Patio or balcony"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Hangers""]",$82.00,5,28,t,26,28,28,28,8,3,0,5.0,5.0,5.0,5.0,5.0,4.75,4.88,t
79,18277649.0,Vacanze tranquille in Trentino - Valsugana,"Ti piace la tranquillità della natura? L'aria pulita? L'acqua buona? Lo sport all'aria aperta (mtb, golf, escursionismo)?Le camminate tra le montagne del Lagorai? L'avventura nel nuovissimo acro park? Un bagno nella fresca acqua del ruscello? Allora devi venire a Cinte Tesino, piccolo paese nel Lagorai a 850 m slm. The space Il nostro appartamento, al 2 piano, offre 4 posti letto ( 1 letto matrimoniale e uno a castello), zona giorno , ingresso, bagno con lavatrice. Guest access Parcheggio pubblico a 50 metri",https://a0.muscache.com/pictures/4876cfda-f6c7-4c32-870d-1147bfefdc67.jpg,2017-04-18,within an hour,100%,100%,f,1.0,1.0,"['email', 'phone']",f,46.05843,11.61382,Entire condo,Entire home/apt,4,1 bath,1.0,4.0,"[""Long term stays allowed"", ""Hair dryer"", ""Oven"", ""Free street parking"", ""Clothing storage: closet"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Bed linens"", ""TV"", ""Backyard"", ""Cooking basics"", ""Dining table"", ""Bathtub"", ""Bidet"", ""Drying rack for clothing"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Microwave"", ""Hangers""]",$45.00,5,1125,t,0,0,0,0,11,3,1,4.6,4.8,4.6,5.0,5.0,4.7,4.6,t
80,27751755.0,Appartamento con giardino,"Appartamento a piano terra con accesso indipendente a Carisolo. Location tranquilla e panoramica con accesso diretto al giardino attrezzato con tavolo, sedie, ombrellone e sdraio ad uso esclusivo dell'appartamento. Lo stesso è composto da zona giorno con angolo cottura (forno elettrico, bollitore, smart TV) e divano letto, camera matrimoniale con seconda TV, camera con due letti singoli e bagno con doccia. Biancheria inclusa. E' presente internet wi-fi gratuito. Parcheggio privato esterno. The space La lavatrice comune si trova in un altro locale al di fuori dell'appartamento e anche il deposito sci/scarponi. Nelle vicinanze ci sono tutti i servizi, due supermercati, bar, ristorante, banca, posta…. e a due passi dal Parco fluviale, Parco Pineta di Pinzolo e pista ciclabile. Il centro di Pinzolo dista circa un km, raggiungibile comodamente anche a piedi e per la vacanza invernale ci troviamo a circa 300 metri dalla pista da fondo illuminata di sera e a meno di u",https://a0.muscache.com/pictures/miso/Hosting-27751755/original/9974df45-ec4f-40bb-bcbb-9b7b301a78b8.jpeg,2018-08-14,within an hour,100%,100%,f,1.0,1.0,"['email', 'phone']",t,46.169434,10.758283,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,"[""Cleaning before checkout"", ""Long term stays allowed"", ""Heating"", ""Body soap"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Hair dryer"", ""Outdoor dining area"", ""Lockbox"", ""Crib"", ""Free washer \u2013 In building"", ""Free street parking"", ""Iron"", ""Freezer"", ""Toaster"", ""Cable TV"", ""Clothing storage: closet"", ""Private entrance"", ""Free parking on premises"", ""Outdoor furniture"", ""Cleaning products"", ""39\"" HDTV with standard cable"", ""Private patio or balcony"", ""Stove"", ""Private garden or backyard"", ""Bed linens"", ""Stainless steel oven"", ""Single level home"", ""Hot water kettle"", ""Coffee maker"", ""High chair"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Dining table"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Bidet"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib"", ""Hangers""]",$119.00,3,28,t,27,35,35,35,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,t
81,21975075.0,Casa Tondin,"due stanze indipendenti e semplici in un appartamento con in comune un comodo soggiorno, con vista sulla valle dell'Adige. Adatto per le famiglie e coppie di amici. Al mattino, ""SE SI DESIDERA E SE SI PRENOTA CON UNA QUOTA AGGIUNTIVA"" troverete caffè,latte,succhi e briosche confezionate per essere liberi di fare la vostra colazione in autonomia. Vi aspettiamo per le vostre vacanze. The space Due stanze indipendenti e semplici in un appartamento con in comune un comodo soggiorno, con vista sulla valle dell'Adige. Adatto per le famiglie e coppie di amici. Al mattino, ""SE SI DESIDERA E SE SI PRENOTA CON UNA QUOTA AGGIUNTIVA"" troverete caffè,latte,succhi e briosche confezionate per essere liberi di fare la vostra colazione in autonomia. Vi aspettiamo per le vostre vacanze. Other things to note All'arrivo ci sara' un costo aggiuntivo della tassa di soggiorno di euro 1,50 a persona giornaliero per 10 giorni con",https://a0.muscache.com/pictures/101319d3-d7bb-4691-84b7-cf9db8197c9a.jpg,2017-11-28,within an hour,100%,74%,t,1.0,1.0,"['email', 'phone']",t,46.08266,11.15924,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,"[""Long term stays allowed"", ""Laundromat nearby"", ""Baking sheet"", ""Hair dryer"", ""Crib"", ""Oven"", ""Free street parking"", ""Freezer"", ""Wifi \u2013 9 Mbps"", ""Toaster"", ""Private entrance"", ""Free parking on premises"", ""Private patio or balcony"", ""Stove"", ""Private garden or backyard"", ""Bed linens"", ""Host greets you"", ""Coffee maker"", ""Window guards"", ""High chair"", ""Luggage dropoff allowed"", ""Dining table"", ""Room-darkening shades"", ""Bidet"", ""Drying rack for clothing"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Central heating"", ""Microwave"", ""Hangers""]",$44.00,1,30,t,18,43,70,157,57,13,0,4.96,4.95,4.96,4.91,4.8,4.65,4.85,f
82,54301071.0,Eurochalet Panorama,"Free parking is available on the street. Pets are not allowed. Air conditioning is currently not available. Wi-Fi is currently not available. Boasting a beautiful view of the mountain, the holiday apartment Eurochalet Panorama is located in Campitello di Fassa. This 60 m² property consists of a living room, a well-equipped kitchen with dishwasher, 2 bedrooms and 1 bathroom and can therefore accommodate 4 people. Additional amenities include a washing machine as well as a TV. Other things to note Bedroom 1 has 1 king-size bed. Bedroom 2 has 1 king-size bed. The holiday apartment also offers a private balcony where you can relax in the evening. Have a drink on your balcony and enjoy the relaxing views over the nearby mountain. Walking/driving distance to nearest restaurant: 56m. Walking/driving distance to nearest cafe: 55m. Walking/driving distance to nearest bar: 1m. Walking/driving distance to nearest s",https://a0.muscache.com/pictures/prohost-api/Hosting-54301071/original/a981666d-dda6-4eb3-a96d-c646147eb86b.jpeg,2018-07-27,within an hour,100%,100%,f,801.0,964.0,"['email', 'phone']",t,46.47701337,11.74156072,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Washer"", ""Bed linens"", ""Long term stays allowed"", ""Wifi"", ""Hot water kettle"", ""Coffee maker"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""High chair"", ""Crib"", ""Kitchen"", ""Oven"", ""Patio or balcony"", ""Dishwasher"", ""Stove"", ""Free street parking"", ""Freezer"", ""Refrigerator""]",$153.00,1,1125,t,30,60,90,365,1,1,0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,t
83,51897534.0,La Locanda 2,"Parking spaces are available on the property. Bicycles can be hired on the property. A cleaning fee is included in the costs, however rubbish must be taken away and the kitchen block must be cleaned by the guests. The apartment La Locanda Bilocale 2 persone is situated in the town of Giustino in Trentino, northern Italy. The apartment is 25 m² in size and consists of a living room, a bedroom as well as one bathroom and can therefore accommodate 2 people. Other things to note Additional amenities include Wi-Fi, a television, and a washing machine and tumble dryer, both of which can be used free of charge during the summer and for a small extra charge during the winter. The bedroom has a double bed. The private outdoor space has a balcony with a great view of the surrounding mountains. The shared outdoor area encompasses a garden with garden furniture to relax on. The lake Lago Mago is just 12 minutes away by bike (3.3 km). The nearby rest",https://a0.muscache.com/pictures/prohost-api/Hosting-51897534/original/47a543cb-c154-418b-ade0-f24a33b09bed.jpeg,2018-07-27,within an hour,100%,100%,f,526.0,838.0,"['email', 'phone']",t,46.15318833,10.7665746,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Washer"", ""Essentials"", ""Bed linens"", ""Free parking on premises"", ""Long term stays allowed"", ""Wifi"", ""Dishes and silverware"", ""Hair dryer"", ""TV"", ""Backyard"", ""Kitchen"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Freezer"", ""Refrigerator"", ""Dryer""]",$89.00,1,1125,t,29,59,89,364,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t
84,50132346.0,Majon d Aisciuda Vajolet,"The cosy apartment “Majon d’Aisciuda Vajolet” in traditional style is situated in a sunny and quiet part of the mountainous municipality San Giovanni di Fassa near the famous Catinaccio mountain ridge and is ideal for holidays in the Italian Alps and near many great skiing areas. The 50 m² apartment consists of a living room with 2 single beds, a well-equipped kitchen with a dishwasher, a bedroom as well as one bathroom and can therefore accommodate 4 people. Other things to note Additional amenities include Wi-Fi, a washing machine, a safe, toys and books for children and cable/satellite television. A baby cot, a children’s bed and a highchair are available on request. You can start the day with coffee on the private balcony with seating furniture with wonderful views over the surrounding mountains. You can walk to a supermarket, a bakary, cafés and restaurants within 3-7 minutes (200- 550 m). There is a ski bus leaving in front of the house to the famous “Sella",https://a0.muscache.com/pictures/prohost-api/Hosting-50132346/original/544bad36-a996-4741-b590-14fea1bab8e7.jpeg,2018-04-16,within an hour,100%,100%,f,557.0,935.0,"['email', 'phone']",t,46.41895016,11.67551416,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Crib"", ""Safe"", ""Oven"", ""Iron"", ""Freezer"", ""Toaster"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Stove"", ""Bed linens"", ""Washer"", ""Hot water kettle"", ""Coffee maker"", ""TV"", ""High chair"", ""Patio or balcony"", ""First aid kit"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Microwave""]",$107.00,1,1125,t,29,59,89,364,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t
85,43481585.0,Casa sul lago con piscina,"Appartamento per 6 persone, bagno con vasca e doccia, cucina e soggiorno con divano letto matrimoniale e terrazzo vista lago, dotato di ogni comfort. L’appartamento si trova in collina ad appena 1 km dal centro di Riva del Garda, sulla strada panoramica che porta al meraviglioso lago di Tenno, in un Residence inserito nel verde tra uliveti e vigneti, con grande parco verde, campo da tennis e piscina panoramica vista lago con bagnino.",https://a0.muscache.com/pictures/7b70419f-c151-4ebc-9ddf-b4f632d1fa37.jpg,2016-11-23,within a few hours,83%,83%,f,1.0,2.0,"['email', 'phone']",t,45.90029,10.83165,Entire rental unit,Entire home/apt,6,2.5 baths,2.0,6.0,"[""Long term stays allowed"", ""Heating"", ""Hair dryer"", ""Pool"", ""Oven"", ""Iron"", ""Private entrance"", ""Free parking on premises"", ""Bread maker"", ""Air conditioning"", ""Stove"", ""Washer"", ""Coffee maker"", ""TV"", ""Backyard"", ""Cooking basics"", ""Patio or balcony"", ""Dishwasher"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Microwave"", ""Hangers""]",$84.00,3,1125,t,29,31,31,31,19,9,0,4.47,4.53,4.63,4.89,4.47,4.47,4.37,t
